id,title,description,availability,condition,price,link,image_link,brand,product_type,google_product_category
43417282740298,Simple Modern Living Room Chandelier For The Conference Room,Shop Simple Modern Living Room Chandelier For The Conference Room at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,31.99 USD,https://edisonhaus.com/products/simple-modern-living-room-chandelier-for-the-conference-room,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/bb8b284f-2813-437c-b483-a0ffe6a54939.jpg?v=1773760570,EdisonHaus,Pendant & Ceiling Lights,4492
43417252954186,Simple Modern Wooden Chandelier In A Creamy Style,Shop Simple Modern Wooden Chandelier In A Creamy Style at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/simple-modern-wooden-chandelier-in-a-creamy-style,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/64c3aec0-0ef6-4ced-bb4e-f201ca98d70e_trans.jpg?v=1773760431,EdisonHaus,Pendant & Ceiling Lights,4492
43417357615178,Sofa Cushion Creamy-style Living Room Bay Window And Bedside Throw Pillow Cover,Shop Sofa Cushion Creamy-style Living Room Bay Window And Bedside Throw Pillow Cover at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/sofa-cushion-creamy-style-living-room-bay-window-and-bedside-throw-pillow-cover,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/1d74d9b6-92d0-42f9-824c-ad3e3770ad11.jpg?v=1773761220,EdisonHaus,Cozy Textiles,505821
43417283854410,Spanish Marble Living Room All-Copper Chandelier,Shop Spanish Marble Living Room All-Copper Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,376.99 USD,https://edisonhaus.com/products/spanish-marble-living-room-all-copper-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/d11f4418-718e-40a9-b545-d8db7cb82737.jpg?v=1773760579,EdisonHaus,Pendant & Ceiling Lights,4492
43417283461194,Spiral Chandelier For The Dining Room Modern Bedside Light,Shop Spiral Chandelier For The Dining Room Modern Bedside Light at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/spiral-chandelier-for-the-dining-room-modern-bedside-light,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/4492b8c3-f668-4c26-90c8-2196b5bc2716.jpg?v=1773760575,EdisonHaus,Pendant & Ceiling Lights,4492
43417222676554,Spiral Three-Color Adjustable LED Desk Lamp Set,"Transform any space into a serene sanctuary with these elegantly designed spiral desk lamps that combine artistic form with functional brilliance. The graceful curved silhouette adds a modern sculptural element to your decor while delivering customizable illumination that adapts to your mood and needs. Three adjustable color temperatures create perfect ambiance for any occasion Smooth dimming control lets you fine-tune brightness for optimal comfort Gentle, eye-friendly lighting reduces strain during reading or relaxation Versatile USB power connection offers flexible placement options Sleek spiral design complements contemporary and minimalist interiors Ideal for creating cozy atmospheres in bedrooms, living areas, and bathrooms Sold as a convenient two-piece set, these lamps effortlessly enhance your home's warmth and style while providing the perfect lighting solution for intimate spaces.",in stock,new,48.99 USD,https://edisonhaus.com/products/2pcs-creative-spiral-three-color-adjustable-led-desk-lamp-three-color-dimming-soft-lighting-eye-friendly-and-comfortable-suitable-for-bedroom-living-room-bathroom-and-home-decor-usb-powered,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/9c72f88a-118a-4ff8-95bb-132b1d865c44.jpg?v=1773760191,EdisonHaus,Table & Desk Lamps,2636
43417353027658,Store Decorative Tapestry Background Wall Hangings,Shop Store Decorative Tapestry Background Wall Hangings at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,42.99 USD,https://edisonhaus.com/products/store-decorative-tapestry-background-wall-hangings,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/631ab3a7-1cc9-42ae-b57a-9dd487c59c97.jpg?v=1773761207,EdisonHaus,Wall Decor,500044
43417322684490,Sun And Moon Tapestry Psychedelic Mystic Floral Aesthetic Vintage Tapestry,"Transform your space into a mystical sanctuary with this enchanting sun and moon tapestry. The psychedelic floral design creates a mesmerizing focal point that captures the eternal dance between celestial bodies, while vintage-inspired aesthetics add timeless charm to any room. Perfect for creating that coveted bohemian ambiance, this piece instantly elevates your decor with its rich, flowing patterns and mystical symbolism. Psychedelic sun and moon design with intricate floral elements Vintage aesthetic that complements boho and eclectic decor styles Creates instant ambiance and serves as stunning wall art Versatile piece suitable for bedrooms, living spaces, or meditation areas Adds mystical charm and artistic flair to any interior",in stock,new,17.99 USD,https://edisonhaus.com/products/sun-and-moon-tapestry-psychedelic-mystic-floral-aesthetic-vintage-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/dcae32be-01d9-4b07-9937-0cee975797e5.jpg?v=1773760935,EdisonHaus,Wall Decor,500044
43417326452810,Sun Moon Face Decorative Tapestry,Shop Sun Moon Face Decorative Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/sun-moon-face-decorative-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/1e90323c-6d40-4c6f-b842-50396d942c87.jpg?v=1773760970,EdisonHaus,Wall Decor,500044
43417313837130,Tapestry Background Fabric Bedroom Decorative Hanging Cloth,Shop Tapestry Background Fabric Bedroom Decorative Hanging Cloth at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/tapestry-background-fabric-bedroom-decorative-hanging-cloth,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/e37a151e-9481-4102-895d-834008e04cbb.jpg?v=1773760837,EdisonHaus,Wall Decor,500044
43417319374922,Tapestry Background Fabric Bedroom Decorative Hanging Cloth,Shop Tapestry Background Fabric Bedroom Decorative Hanging Cloth at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/tapestry-background-fabric-bedroom-decorative-hanging-cloth-1,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/89d63846-3731-4028-9444-d426228626f8.jpg?v=1773760906,EdisonHaus,Wall Decor,500044
43417335693386,Tapestry Home Background Fabric Wall Decoration,Shop Tapestry Home Background Fabric Wall Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/tapestry-home-background-fabric-wall-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/312be123-32e0-4a55-b2d7-4024e4eaa59e.jpg?v=1773761064,EdisonHaus,Wall Decor,500044
43417318916170,Tapestry Space Theme Bedroom Background Cloth Living Room Wall Hanging,Shop Tapestry Space Theme Bedroom Background Cloth Living Room Wall Hanging at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/tapestry-space-theme-bedroom-background-cloth-living-room-wall-hanging,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/02a7fba8-66bb-47bc-bbd3-59c63c7d1550.jpg?v=1773760902,EdisonHaus,Wall Decor,500044
43417309315146,Tapestry Tassels Moon Mountain Linen Cotton Home Door Wall Hanging Bedroom Decor,"Transform any space into a serene sanctuary with this enchanting moon mountain tapestry. Crafted from premium linen cotton blend, this wall hanging brings celestial beauty and natural tranquility to your home. The intricate mountain landscape beneath a glowing moon creates a captivating focal point that enhances any room's ambiance. Elegant tassels add sophisticated texture and movement Perfect for bedrooms, living rooms, or entryways Soft, breathable linen cotton material drapes beautifully Creates instant bohemian or nature-inspired atmosphere Versatile hanging options for doors or walls Complements warm lighting and cozy decor themes Whether you're creating a meditation corner or adding artistic flair to your bedroom, this celestial tapestry brings peaceful energy and visual interest to any interior space.",in stock,new,15.99 USD,https://edisonhaus.com/products/tapestry-tassels-moon-mountain-linen-cotton-home-door-wall-hanging-bedroom-decor,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/e8070305-1715-477e-a8c0-13b887f57fbc.jpg?v=1773760791,EdisonHaus,Wall Decor,500044
43417313378378,Tarot Astrology Tapestry Wall Hanging,Shop Tarot Astrology Tapestry Wall Hanging at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/tarot-astrology-tapestry-wall-hanging,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/6887ad07-19ec-40a5-b486-fcb6f6e5459e.jpg?v=1773760832,EdisonHaus,Wall Decor,500044
43417308889162,Tassel Cotton Rope Wall Hanging Tapestry,Shop Tassel Cotton Rope Wall Hanging Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,20.99 USD,https://edisonhaus.com/products/tassel-cotton-rope-wall-hanging-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/fac53cef-a713-4977-bfec-558ada96f061.jpg?v=1773760786,EdisonHaus,Wall Decor,500044
43417235521610,The Restaurant's Chandelier Is Simple And Modern,Shop The Restaurant's Chandelier Is Simple And Modern at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,15.99 USD,https://edisonhaus.com/products/the-restaurants-chandelier-is-simple-and-modern,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/8ed80cf9-2a9a-4520-9acb-6f61febc528e_trans.jpg?v=1773760295,EdisonHaus,Pendant & Ceiling Lights,4492
43417226281034,Touch Control Bedside Lamps With USB Ports And Outlet - Set Of 2,"Transform your living space with this sophisticated set of two touch control table lamps that effortlessly blend modern functionality with contemporary elegance. The striking faux marble base paired with a sleek rectangular shade creates a luxurious focal point perfect for bedside tables, nightstands, or accent furniture throughout your home. Intuitive touch control with 3-way dimmable lighting to set the perfect ambiance Built-in charging convenience with dual USB ports and AC outlet Stunning faux marble finish with gold and black accents Modern rectangular shade design complements contemporary decor Versatile placement for bedroom, living room, or office spaces Create warm, inviting atmospheres while keeping your devices powered and within reach. These elegant lamps deliver both style and substance for the modern home.",in stock,new,132.99 USD,https://edisonhaus.com/products/touch-control-table-lamps-set-of-2-modern-contemporary-bedside-lamp-with-2-usb-ports-1-ac-outlet-3-way-dimmable-nightstand-lamp-faux-marble-gold-black-rectangular-shade-for-living-room-bedroom,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/51f4bd92-fbb1-4b59-972b-bb04f137057b.jpg?v=1773760215,EdisonHaus,Table & Desk Lamps,2706
43417246138442,Villa Duplex Dining Room And Bedroom Murano Glass Horseshoe Chandelier,Shop Villa Duplex Dining Room And Bedroom Murano Glass Horseshoe Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,671.99 USD,https://edisonhaus.com/products/villa-duplex-dining-room-and-bedroom-murano-glass-horseshoe-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/0288597d-31de-40c7-86f5-818180561928_fine.jpg?v=1773760374,EdisonHaus,Pendant & Ceiling Lights,4492
43417243320394,Vintage Cream Chandelier At The Hat Art And Restaurant,Shop Vintage Cream Chandelier At The Hat Art And Restaurant at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,37.99 USD,https://edisonhaus.com/products/vintage-cream-chandelier-at-the-hat-art-and-restaurant,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/258961b1-d647-49db-b0dd-f78092194dff.jpg?v=1773760355,EdisonHaus,Pendant & Ceiling Lights,4492
43417227952202,Vintage Hemp Rope Pendant Light,Shop Vintage Hemp Rope Pendant Light at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,59.99 USD,https://edisonhaus.com/products/wabi-sabi-hemp-rope-pendant-light-vintage-and-guesthouse-style,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/eb97f392-9e68-43bc-83e0-77c529d21548.jpg?v=1773760228,EdisonHaus,Pendant & Ceiling Lights,4492
43417256296522,Wabi Sabi Chandelier for Dining and Living Rooms,Shop Wabi Sabi Chandelier for Dining and Living Rooms at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,59.99 USD,https://edisonhaus.com/products/wabi-sabi-chandelier-for-dining-rooms-lofts-and-modern-barliving-room-spaces,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/43e4341f-420d-4097-a8c1-3f2b3da55d75.jpg?v=1773760455,EdisonHaus,Pendant & Ceiling Lights,4492
43417284706378,Walk-in Closet Designer Light Glass Chandelier,Shop Walk-in Closet Designer Light Glass Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,177.99 USD,https://edisonhaus.com/products/walk-in-closet-designer-light-glass-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/48673fe9-85bd-4fbd-ae00-6434c6caf957.jpg?v=1773760583,EdisonHaus,Pendant & Ceiling Lights,4492
43417353519178,Wall Chart Human Anatomy Muscles Gym Medical Education Decorative Painting,Shop Wall Chart Human Anatomy Muscles Gym Medical Education Decorative Painting at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/wall-chart-human-anatomy-muscles-gym-medical-education-decorative-painting,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/9d26fddf-a08b-4602-a624-de854608c855.jpg?v=1773761211,EdisonHaus,Wall Decor,500044
43417327075402,Wall Decoration Fitness Inspirational Tapestry Worker,Shop Wall Decoration Fitness Inspirational Tapestry Worker at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/wall-decoration-fitness-inspirational-tapestry-worker,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/01322b61-c2b6-4387-b7a9-f4b1b9803582.jpg?v=1773760976,EdisonHaus,Wall Decor,500044
43417333137482,White Tree Of Life Flower Plant Pattern Tapestry,Shop White Tree Of Life Flower Plant Pattern Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/white-tree-of-life-flower-plant-pattern-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/262a0935-7b0e-4e73-bb42-fa0f195ec43f.jpg?v=1773761025,EdisonHaus,Wall Decor,500044
43417328549962,Wild Animal Theme Elk Group Autumn Forest Home Decorative Tapestry,Shop Wild Animal Theme Elk Group Autumn Forest Home Decorative Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/wild-animal-theme-elk-group-autumn-forest-home-decorative-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/a27ba5e4-6767-4b7d-8f71-5578b71a5332.jpg?v=1773760986,EdisonHaus,Wall Decor,500044
43417306005578,Wooden Plate Tassel Cloud Cotton Rope Tapestry Bohemian Handcrafted,Shop Wooden Plate Tassel Cloud Cotton Rope Tapestry Bohemian Handcrafted at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/wooden-plate-tassel-cloud-cotton-rope-tapestry-bohemian-handcrafted,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2dce6343-76ba-402f-9084-2821eef34149_trans.jpg?v=1773760752,EdisonHaus,Wall Decor,500044
43417341001802,Wooden Stick Leaves Hand-woven Cotton Thread Tapestry Simple,Shop Wooden Stick Leaves Hand-woven Cotton Thread Tapestry Simple at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/wooden-stick-leaves-hand-woven-cotton-thread-tapestry-simple,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/fc39607e-8573-4aad-a746-4945683596f7.jpg?v=1773761111,EdisonHaus,Wall Decor,500044
43417311412298,World Map Tapestry HD Wall,Shop World Map Tapestry HD Wall at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/world-map-tapestry-hd-wall,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/b6dac789-078f-42b0-95f6-37500df28adc.jpg?v=1773760812,EdisonHaus,Wall Decor,500044
43417338216522,XINGX Yoga Meditation Tapestry Decoration,Shop XINGX Yoga Meditation Tapestry Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/xingx-yoga-meditation-tapestry-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/8eba87ea-94a6-4ddd-ab6b-fd76769089a0.jpg?v=1773761083,EdisonHaus,Wall Decor,500044
43417255608394,Zen-inspired Tea Room With A Chinese-style Rattan Chandelier,Shop Zen-inspired Tea Room With A Chinese-style Rattan Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,31.99 USD,https://edisonhaus.com/products/zen-inspired-tea-room-with-a-chinese-style-rattan-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/7ec8cd39-2a62-4d37-aaac-8ee6ba8f7011.jpg?v=1773760450,EdisonHaus,Pendant & Ceiling Lights,4492
